0.007898445,0.058848926,0.043711569,0.121203974
0.011551935,0.069410661,0.034112152,0.104173787
0.011324082,0.067853347,0.039929088,0.107511781
0.011762692,0.069236682,0.041203141,0.107534856
0.008337139,0.058622628,0.036950145,0.09953285
0.011196996,0.065407969,0.035196781,0.104710847
HSV,,,
0.003705644,0.039935571,0.03334919,0.101734236
0.003397521,0.0408604,0.030162329,0.091187194
0.001929378,0.030418221,0.037445262,0.103707939
0.002521905,0.033873642,0.036289144,0.109876797
0.002761193,0.036452754,0.038734987,0.113917664
0.004487176,0.042988792,0.032539707,0.096834779
0.003221067,0.037463916,0.035988197,0.104427487
0.002447065,0.033320717,0.032111716,0.097474091
0.001945264,0.03016222,0.035534564,0.108083196
0.003617395,0.039623677,0.030600369,0.099005677
BGR,,,
0.007225393,0.054518941,0.032438984,0.097186476
0.008347998,0.057996461,0.028789012,0.097434521
0.007171439,0.055423601,0.03637626,0.103758171
0.00633031,0.05101088,0.034174964,0.096398234
0.006700204,0.051474637,0.0359562,0.098941304
0.006599319,0.051999019,0.029069358,0.087687947
0.008911761,0.058195853,0.041477878,0.098842509
0.005210346,0.047832003,0.043555144,0.105346605
0.004705722,0.04424076,0.041537289,0.110994577
0.006039242,0.050807875,0.0306472,0.090745039
RGB,,,
0.008651668,0.057743389,0.034000199,0.097689159
0.008244851,0.057023607,0.033774409,0.101517491
0.006046379,0.050817463,0.038340032,0.10159938
0.008029717,0.056508078,0.032793187,0.101846822
0.011217524,0.066514663,0.037984005,0.116171032
0.006906152,0.054245082,0.031754438,0.090365551
0.008657682,0.056779351,0.039518997,0.108497359
0.005213343,0.045615112,0.036980774,0.109527394
0.008926433,0.060423707,0.034385577,0.089159518
0.008370494,0.057808684,0.038462684,0.106898673
YCrCb,,,
0.009255722461660442,0.06371628908734572,0.04617156833410263,0.12585674226284027
0.01391325200858869,0.07880174937216859,0.038881830871105194,0.12027376145124435
0.011420076668850686,0.07137469947338104,0.035244133323431015,0.11173197627067566
0.015799394590584073,0.07601908419869448,0.032351430505514145,0.10161161422729492
0.01288242547429706,0.07346409241619863,0.02871868573129177,0.10268526524305344
0.011647739119239544,0.06744137010292003,0.03175570070743561,0.10315811634063721
0.010310790278507691,0.0691881555083551,0.03172276169061661,0.09994450211524963
0.014541379710365282,0.07682171624742057,0.027739129960536957,0.10688302665948868
0.011007890781681788,0.06729960339634042,0.025144927203655243,0.08842041343450546
0.01374561671461714,0.07538730404094646,0.03593186289072037,0.1169658973813057
INPAINT
BGR
0.007694113102594488,0.05506652679882552,0.04922213405370712,0.13127866387367249
0.007509894617588112,0.055414332371009026,0.03282708302140236,0.09050019830465317
0.007662679277066337,0.0548818183180533,0.03221459314227104,0.09945569187402725
0.005777429130026384,0.05020988179664863,0.03206464275717735,0.09234709292650223
0.00508859270178762,0.04547419361770153,0.04163602367043495,0.10892966389656067
0.005051155238853473,0.04556568177711023,0.038785669952631,0.09846455603837967
0.007346457284630129,0.05348614052330193,0.03608459234237671,0.10229723155498505
0.006953843190383754,0.05107554824728715,0.031556230038404465,0.09391748160123825
0.00920789511261606,0.06045750258000274,0.03300586715340614,0.10045140236616135
0.005770200944358581,0.04719093906644144,0.03607114776968956,0.10671563446521759
HSV
0.0036126349642137557,0.03791088075622132,0.03502251207828522,0.10290724784135818
0.003133200564862866,0.03858711576383365,0.03567437048662792,0.1038289571350271
0.003117318789621717,0.03645757876924778,0.033797044306993484,0.10196085274219513
0.00366453444830289,0.040541715351374526,0.03117452934384346,0.10048780590295792
0.0026025891892219846,0.0353273555636406,0.03504016622900963,0.10444032400846481
0.002323620151238222,0.03355954668827747,0.03394397720694542,0.10446517914533615
0.0036926655613474155,0.03799809676251913,0.03388402983546257,0.09588921070098877
0.003227118756867161,0.03783550450676366,0.0390513576567173,0.11390674859285355
0.002405356481597808,0.033438938189493984,0.03709383308887482,0.11136781424283981
0.002729378562224539,0.036096408159324994,0.03259455785155296,0.10493651032447815
LAB
0.008039901028142164,0.0566457408823465,0.03675070032477379,0.10059140622615814
0.011161015246455607,0.06735737770795822,0.03433813527226448,0.10536811500787735
0.012213812131238611,0.07028002833065233,0.03425005078315735,0.11718395352363586
0.01222049311587685,0.06958519330150202,0.030290820720520886,0.09338461269031871
0.01239114292946301,0.071382610205757,0.028162864968180656,0.09493733197450638
0.007504167942036139,0.05573977937823848,0.03563562408089638,0.11014862358570099
0.01389070617917337,0.07436015164773715,0.04185191169381142,0.11842867732048035
0.010025589937638295,0.06541569274114935,0.03304899111390114,0.09762760996818542
0.00839916018916196,0.05867856897805866,0.03729661926627159,0.10609248280525208
0.006786204470125468,0.05413524794735407,0.03829475864768028,0.1105780377984047
YCbCr
0.016230891948859943,0.08042927919641922,0.03408937528729439,0.10750961303710938
0.01080846894826544,0.06715897509926244,0.03140580654144287,0.09585537761449814
0.013517715796632203,0.07487059666922218,0.03855104744434357,0.1161075085401535
0.012289103047039947,0.07116530051356867,0.02946154586970806,0.10284168273210526
0.009949895479765377,0.06304261749120135,0.034576836973428726,0.11190713196992874
0.007962146286215437,0.056443550496509204,0.03717257319526239,0.11298542266542261
0.01618237618945147,0.08426914089604427,0.034941017627716064,0.1119278147816658
0.01154611535174282,0.06867806644816148,0.029955143108963966,0.10331416875123978
0.01693230379176767,0.08534373484159771,0.031102798879146576,0.1097278818488121
0.015428669569327643,0.07920504369233784,0.029580794274806976,0.09990128874778748
0.008853061786411624,0.058283530018831554,0.03700379282236099,0.10764680057764053
0.002572428977337519,0.034801808695651984,0.028798174113035202,0.10276761651039124
0.012351183186432248,0.07154853100839415,0.03598327020352537,0.10207038982348009
0.01641255563713218,0.08411007456873593,0.04319965839385986,0.13013602793216705
0.009456931618287374,0.06294091826206759,0.03619003668427467,0.1104520633816719
0.006035952100922402,0.0518887825898434,0.030295373871922493,0.08799859881401062
0.0031491246944489446,0.03588145234082875,0.03386816754937172,0.09994956851005554
0.010278031100077849,0.06273726462141464,0.029633857309818268,0.09608754515647888
0.01084757536698721,0.06638847342447231,0.035998609932986175,0.10057781365784732
0.0059228281956166026,0.0491138007491827,0.02973753958940506,0.09079354256391525
0.002633283879779475,0.03485203279476417,0.03136819685724648,0.10022782195698131
0.01490615366369878,0.07887087562366536,0.02878144197165966,0.10225237160921097
0.004686200232735198,0.04709136844857743,0.03464774787425995,0.100815050303936
0.006460933955876451,0.051308608388430196,0.03761108219623566,0.10056441277265549
0.003989620626855053,0.04193519579344674,0.03592730686068535,0.09929389506578445
0.004050321559617786,0.042322221790489396,0.033700473606586456,0.10590182989835739
0.004482273990288377,0.04473120168243584,0.033620890229940414,0.10129454731941223
0.013507303357810566,0.07389257920807914,0.028693431988358498,0.09053034335374832
0.012878469941451361,0.07038729222197282,0.0370328389108181,0.11772043257951736
0.006554790043370112,0.05187271839301837,0.031214607879519463,0.09467711299657822
0.0032951403262191695,0.03795126635385187,0.03676633028821512,0.10310692543333227
0.009941543538221404,0.06551421747395866,0.03340622037649155,0.09599501639604568
0.007876021285100203,0.060024532401248026,0.03440010954033245,0.10759267752820795
0.003546335730750702,0.040278439419834236,0.0331120565533638,0.09737957268953323
0.008995686226377362,0.06025930848952971,0.030606629326939583,0.09056366235017776
0.006612295250555403,0.05348409204498718,0.031085653230547905,0.08950159698724747
0.004455083493437422,0.04363730683138496,0.0341164655983448,0.10484305024147034
0.0028421620728055898,0.03426972002183136,0.03379169479012489,0.10202042758464813
0.011722356649605851,0.07164616671047713,0.03130858764052391,0.10262142866849899
