1,6,1,no,0.025846966,0.100742424,0.037794991,0.118578859,2019-05-29_22:34:43.236079,20190529223443.00
1,5,1,yes,0.023145547,0.098893978,0.040783457,0.11938197,2019-05-29_23:15:02.842740,20190529231502.00
1,6,2,no,0.024288088,0.102225788,0.042034712,0.112464421,2019-05-30_20:54:02.010569,20190530205402.00
1,6,2,no,0.02581714,0.101070091,0.033446504,0.119732518,2019-05-30_20:54:22.898348,20190530205422.00
1,5,2,yes,0.022575056,0.098364684,0.040007097,0.103289722,2019-05-30_20:54:50.490475,20190530205450.00
1,5,2,yes,0.022563424,0.097147199,0.046315786,0.146750419,2019-05-30_20:55:05.434466,20190530205505.00
1,5,2,no,0.021862796,0.096205526,0.040256039,0.108834157,2019-05-30_22:31:10.487629,20190530223110.00
1,5,2,no,0.02181595,0.093991152,0.033415576,0.11366172,2019-05-30_22:31:23.214753,20190530223123.00
1,1,3,no,0.024360269,0.099319073,0.033244025,0.114022393,2019-06-04_15:27:22.526590,20190604152722.00
1,2,3,no,0.024370924,0.097685544,0.036980846,0.111937794,2019-06-04_15:27:51.283154,20190604152751.00
1,3,3,no,0.025452819,0.09926911,0.034682006,0.108108094,2019-06-04_15:28:13.880630,20190604152813.00
1,4,3,no,0.024706932,0.098453167,0.050606007,0.13457039,2019-06-04_15:28:31.895716,20190604152831.00
1,5,3,no,0.024067689,0.100745227,0.03875944,0.114321051,2019-06-04_15:29:06.256473,20190604152906.00
1,6,3,no,0.026364107,0.107506574,0.03857914,0.113593584,2019-06-04_15:29:29.825158,20190604152929.00
1,7,3,no,0.0272901,0.106580117,0.043649521,0.117231531,2019-06-04_15:29:45.781015,20190604152945.00
1,8,3,no,0.030162114,0.11257128,0.041890015,0.120322485,2019-06-04_15:30:07.336382,20190604153007.00
1,9,3,no,0.029821531,0.110876607,0.046510775,0.135472102,2019-06-04_15:30:32.815795,20190604153032.00
1,9,3,yes,0.029821531,0.110876607,0.046510775,0.135472102,2019-06-04_15:30:32.815795,20190604153032.00
1,10,3,no,0.030106251,0.111670249,0.043819837,0.138972244,2019-06-04_15:30:55.716462,20190604153055.00
1,1,3,yes,0.023848221,0.097006237,0.034292734,0.108444646,2019-06-04_15:32:14.457099,20190604153214.00
1,2,3,yes,0.024749816,0.098461643,0.034904414,0.105443184,2019-06-04_15:34:42.021712,20190604153442.00
1,3,3,yes,0.026380092,0.10124125,0.035403979,0.113112148,2019-06-04_15:35:02.786955,20190604153502.00
1,3,3,yes,0.026380092,0.10124125,0.035403979,0.113112148,2019-06-04_15:35:02.786955,20190604153502.00
1,4,3,yes,0.026026119,0.103514796,0.033652183,0.106584645,2019-06-04_15:35:32.871387,20190604153532.00
1,5,3,yes,0.024134724,0.098440056,0.038421896,0.125049834,2019-06-04_15:35:54.835994,20190604153554.00
1,6,3,yes,0.021886019,0.095391075,0.037188972,0.110929706,2019-06-04_15:36:15.037750,20190604153615.00
1,7,3,yes,0.025732944,0.102308059,0.037489691,0.107372005,2019-06-04_15:36:40.617039,20190604153640.00
1,8,3,yes,0.026150842,0.101300973,0.040174766,0.119924947,2019-06-04_15:39:04.060444,20190604153904.00
1,10,3,yes,0.031281552,0.115290705,0.050413386,0.14662127,2019-06-04_15:39:55.470186,20190604153955.00
1,1,1,yes,0.025890462,0.099079444,0.034535536,0.11781861,2019-06-06_20:52:12.549567,20190606205212.00
1,1,4,no,0.009135627,0.060451913,0.033438403,0.096016295,2019-06-07_20:02:42.641632,20190607200242.00
1,1,4,no,0.008048305,0.05502971,0.035317637,0.092988901,2019-06-07_20:06:44.375270,20190607200644.00
1,1,4,no,0.007674379,0.053751177,0.041996256,0.109944373,2019-06-07_20:09:14.260621,20190607200914.00
1,1,4,no,0.004827351,0.045996344,0.035477057,0.098582558,2019-06-07_20:10:44.291938,20190607201044.00
1,1,4,no,0.006555878,0.054776945,0.033014134,0.094444364,2019-06-07_20:12:04.660454,20190607201204.00
1,1,4,no,0.006251056,0.052894057,0.035743031,0.104698478,2019-06-07_20:13:40.945193,20190607201340.00
1,1,4,no,0.007610508,0.057327934,0.035578198,0.107504287,2019-06-07_20:15:02.497880,20190607201502.00
1,1,4,no,0.007224825,0.055249851,0.029673673,0.091240756,2019-06-07_20:16:24.681826,20190607201624.00
1,1,4,no,0.004548446,0.044454653,0.035538439,0.100516908,2019-06-07_20:18:19.058910,20190607201819.00
1,1,4,no,0.00779476,0.05566585,0.031159937,0.088984996,2019-06-07_20:20:15.331584,20190607202015.00
1,2,4,no,0.00456837,0.04610399,0.035812531,0.09972997,2019-06-07_20:21:37.194750,20190607202137.00
1,2,4,no,0.003109784,0.038589369,0.041220676,0.111784846,2019-06-07_20:24:18.068160,20190607202418.00
1,2,4,no,0.003530865,0.040720221,0.033001893,0.096182986,2019-06-07_20:26:08.326014,20190607202608.00
1,2,4,no,0.004360481,0.042892829,0.04080686,0.114413358,2019-06-07_20:28:59.285426,20190607202859.00
1,2,4,no,0.003877799,0.042797444,0.04101155,0.113218606,2019-06-07_20:30:50.309266,20190607203050.00
1,2,4,no,0.004213545,0.044416193,0.03660021,0.108985454,2019-06-07_20:33:23.495053,20190607203323.00
1,2,4,no,0.003938764,0.04281359,0.032371525,0.095004968,2019-06-07_20:37:31.392165,20190607203731.00
1,2,4,no,0.003655514,0.041023758,0.036386512,0.100074746,2019-06-07_20:40:33.499691,20190607204033.00
1,2,4,no,0.00372921,0.0404231,0.034227063,0.088238848,2019-06-07_20:42:26.083887,20190607204226.00
1,2,4,no,0.005692658,0.049285696,0.03158921,0.09143059,2019-06-07_20:46:17.159783,20190607204617.00
1,2,4,no,0.005616023,0.050729032,0.036416844,0.105991773,2019-06-07_21:15:14.625330,20190607211514.00
1,3,4,no,0.004889874,0.045752802,0.033684001,0.097199009,2019-06-07_21:27:41.399359,20190607212741.00
1,3,4,no,0.007054701,0.053364501,0.036966667,0.098321743,2019-06-07_21:37:13.436876,20190607213713.00
1,3,4,no,0.00775844,0.055635487,0.032415453,0.08932288,2019-06-07_21:40:31.957633,20190607214031.00
1,3,4,no,0.007632562,0.054179147,0.039817829,0.107974403,2019-06-07_21:46:57.820307,20190607214657.00
1,3,4,no,0.005396483,0.048334316,0.032522369,0.097341679,2019-06-07_22:03:00.962088,20190607220300.00
1,3,4,no,0.010267812,0.064233745,0.042287555,0.112873487,2019-06-07_22:07:28.232677,20190607220728.00
1,3,4,no,0.011140065,0.068834688,0.029482419,0.090463497,2019-06-07_22:29:00.338550,20190607222900.00
1,3,4,no,0.008986257,0.060930352,0.033706304,0.096804097,2019-06-07_22:30:54.404384,20190607223054.00
1,3,4,no,0.007393305,0.054189006,0.037203591,0.103943869,2019-06-07_22:33:56.039091,20190607223356.00
1,3,4,no,0.009500811,0.060025884,0.036684418,0.104849669,2019-06-07_22:35:44.741529,20190607223544.00
1,4,4,no,0.006017963,0.050105941,0.032839138,0.093844965,2019-06-07_22:42:17.074317,20190607224217.00
1,4,4,no,0.009478717,0.06147531,0.036399163,0.102778025,2019-06-07_22:44:01.290550,20190607224401.00
1,4,4,no,0.005712046,0.048163616,0.035964629,0.099024629,2019-06-07_22:47:30.753290,20190607224730.00
1,4,4,no,0.006894726,0.050027715,0.035508763,0.097520024,2019-06-07_22:49:19.170265,20190607224919.00
1,4,4,no,0.005755037,0.05144572,0.03059948,0.090157621,2019-06-07_22:51:11.423429,20190607225111.00
1,4,4,no,0.015898379,0.082561468,0.026557572,0.091699123,2019-06-07_22:52:59.439368,20190607225259.00
1,4,4,no,0.005322175,0.045920006,0.035998985,0.099192403,2019-06-07_22:54:57.873624,20190607225457.00
1,4,4,no,0.006105176,0.052906506,0.038040467,0.106424804,2019-06-07_22:57:18.367702,20190607225718.00
1,4,4,no,0.010323807,0.065231884,0.041299295,0.111032583,2019-06-07_22:59:24.289980,20190607225924.00
1,4,4,no,0.008306278,0.058523226,0.02984578,0.097397156,2019-06-07_23:01:15.138915,20190607230115.00
1,4,4,no,0.005068373,0.046317404,0.03322443,0.093750238,2019-06-07_23:03:04.287740,20190607230304.00
1,4,4,no,0.00551171,0.048505497,0.033245217,0.091960303,2019-06-07_23:05:02.024145,20190607230502.00
1,5,4,no,0.002684981,0.035187863,0.035400663,0.106798843,2019-06-07_23:08:23.301537,20190607230823.00
1,5,4,no,0.002611836,0.034579871,0.032259379,0.10207054,2019-06-07_23:11:05.842495,20190607231105.00
1,5,4,no,0.002956135,0.037234126,0.035303678,0.1025922,2019-06-07_23:13:02.989784,20190607231302.00
1,5,4,no,0.002279324,0.031847573,0.034799043,0.096619196,2019-06-07_23:14:40.230147,20190607231440.00
1,5,4,no,0.003505256,0.039430644,0.032280579,0.100529499,2019-06-07_23:16:18.295243,20190607231618.00
1,5,4,no,0.003404935,0.038881064,0.036600135,0.115802139,2019-06-07_23:21:49.240511,20190607232149.00
1,5,4,no,0.00233717,0.034354886,0.037785932,0.112265124,2019-06-07_23:23:37.493679,20190607232337.00
1,5,4,no,0.003634803,0.038765847,0.034125838,0.111064129,2019-06-07_23:40:15.872463,20190607234015.00
1,5,4,no,0.003055907,0.035646945,0.028702026,0.097789139,2019-06-07_23:42:07.153272,20190607234207.00
1,5,4,no,0.00302643,0.037070152,0.039693717,0.113446049,2019-06-07_23:48:14.502256,20190607234814.00
1,5,4,no,0.002682592,0.034076684,0.033042733,0.107088521,2019-06-07_23:56:49.382137,20190607235649.00
1,5,4,no,0.003061161,0.037092702,0.030708883,0.093940153,2019-06-07_23:58:21.662084,20190607235821.00
1,6,4,no,0.003962769,0.040442234,0.033134823,0.10063133,2019-06-08_00:02:36.538828,20190608000236.00
1,6,4,no,0.004013339,0.041742755,0.036857825,0.105369374,2019-06-08_00:05:40.275396,20190608000540.00
1,6,4,no,0.003896066,0.041223483,0.03803096,0.105219364,2019-06-08_00:09:57.511533,20190608000957.00
1,6,4,no,0.004643405,0.042743804,0.029689543,0.09661305,2019-06-08_00:11:56.833988,20190608001156.00
1,6,4,no,0.004404086,0.043718687,0.043208301,0.128483996,2019-06-08_00:14:09.457791,20190608001409.00
1,6,4,no,0.002702244,0.034728177,0.034606155,0.112851664,2019-06-08_00:16:14.194030,20190608001614.00
1,6,4,no,0.006106394,0.050949236,0.036865544,0.102236509,2019-06-08_00:18:43.148338,20190608001843.00
1,6,4,no,0.003294959,0.036483905,0.03131089,0.100080281,2019-06-08_00:20:56.245137,20190608002056.00
1,6,4,no,0.004022714,0.042440225,0.028095365,0.096961886,2019-06-08_00:24:15.921568,20190608002415.00
1,6,4,no,0.004510021,0.044124578,0.035614762,0.107595257,2019-06-08_00:29:47.863589,20190608002947.00
1,7,4,no,0.003057955,0.035290848,0.032983966,0.10193298,2019-06-08_00:40:53.540659,20190608004053.00
1,7,4,no,0.003098427,0.037857577,0.035977586,0.101046795,2019-06-08_00:43:01.211838,20190608004301.00
1,7,4,no,0.004438423,0.044078258,0.036906376,0.109351203,2019-06-08_00:45:08.956262,20190608004508.00
1,7,4,no,0.002846807,0.037053537,0.03021857,0.100110032,2019-06-08_00:53:23.791523,20190608005323.00
1,7,4,no,0.004380412,0.041892049,0.03537916,0.105186097,2019-06-08_00:59:01.986449,20190608005901.00
1,7,4,no,0.003090547,0.03653514,0.025657026,0.094043896,2019-06-08_01:01:02.721654,20190608010102.00
1,7,4,no,0.012229485,0.072815952,0.037591083,0.110074763,2019-06-08_01:03:47.512674,20190608010347.00
1,7,4,no,0.003913881,0.040373765,0.039390266,0.114600316,2019-06-08_01:08:56.688300,20190608010856.00
1,7,4,no,0.006529054,0.053322257,0.034166568,0.10019,2019-06-08_01:11:14.636742,20190608011114.00
1,7,4,no,0.00776155,0.055761745,0.032211218,0.093144566,2019-06-08_01:13:18.382045,20190608011318.00
1,8,4,no,0.008446602,0.060928373,0.028390594,0.09666951,2019-06-08_01:20:13.220562,20190608012013.00
1,8,4,no,0.010912474,0.067854095,0.035082031,0.10476318,2019-06-08_01:22:11.538952,20190608012211.00
1,8,4,no,0.016354126,0.080685718,0.031441201,0.100682952,2019-06-08_01:23:43.549015,20190608012343.00
1,8,4,no,0.012242996,0.068840941,0.029902593,0.098145717,2019-06-08_01:25:43.263593,20190608012543.00
1,8,4,no,0.010196485,0.065617357,0.032777954,0.093080729,2019-06-08_01:27:26.324687,20190608012726.00
1,8,4,no,0.013063789,0.07145287,0.040227864,0.118564054,2019-06-08_01:29:17.691782,20190608012917.00
1,8,4,no,0.009154751,0.062762257,0.033796038,0.104704171,2019-06-08_01:33:13.022865,20190608013313.00
1,8,4,no,0.010517176,0.067415195,0.036561761,0.103886344,2019-06-08_01:36:25.805543,20190608013625.00
1,8,4,no,0.009631261,0.064079623,0.033924554,0.101586148,2019-06-08_01:38:18.019284,20190608013818.00
1,9,4,no,0.01485126,0.078349182,0.041918848,0.127576411,2019-06-08_01:59:43.404307,20190608015943.00
1,9,4,no,0.018161256,0.083862639,0.028435566,0.089022562,2019-06-08_02:01:47.161441,20190608020147.00
1,9,4,no,0.019241536,0.087285677,0.029976888,0.098664194,2019-06-08_02:04:56.617031,20190608020456.00
1,9,4,no,0.012838909,0.07405488,0.034259714,0.098683491,2019-06-08_02:08:17.527413,20190608020817.00
1,9,4,no,0.012443981,0.068565835,0.033113722,0.092660338,2019-06-08_02:12:08.509078,20190608021208.00
1,9,4,no,0.012691664,0.070971964,0.035001313,0.09987474,2019-06-08_02:16:22.006010,20190608021622.00
1,9,4,no,0.008785566,0.062085454,0.032166362,0.100396268,2019-06-08_02:19:50.665569,20190608021950.00
1,9,4,no,0.019082433,0.089334765,0.035529956,0.10446541,2019-06-08_02:22:22.255342,20190608022222.00
1,9,4,no,0.009968242,0.06378378,0.032885626,0.106288932,2019-06-08_02:25:39.886931,20190608022539.00
1,9,4,no,0.015357807,0.075416233,0.031836387,0.09137588,2019-06-08_02:27:37.228729,20190608022737.00
1,10,4,no,0.015474795,0.077934325,0.027241176,0.101368815,2019-06-08_18:37:16.216531,20190608183716.00
1,10,4,no,0.013593993,0.074449574,0.031121095,0.108472454,2019-06-08_18:39:30.324322,20190608183930.00
1,10,4,no,0.013012239,0.07334741,0.03050247,0.111694224,2019-06-08_18:40:52.942205,20190608184052.00
1,10,4,no,0.00829751,0.059782991,0.028827906,0.092890091,2019-06-08_18:42:17.061575,20190608184217.00
1,10,4,no,0.008535226,0.059720631,0.028249294,0.092601277,2019-06-08_18:43:43.894158,20190608184343.00
1,10,4,no,0.01037912,0.065339126,0.028052103,0.100612886,2019-06-08_18:51:45.562185,20190608185145.00
1,10,4,no,0.012592636,0.073492939,0.029197557,0.097908348,2019-06-08_18:53:51.840704,20190608185351.00
1,10,4,no,0.013003007,0.073302067,0.034339957,0.104405902,2019-06-08_18:55:01.920957,20190608185501.00
1,10,4,no,0.010782331,0.066039238,0.023782115,0.098493281,2019-06-08_18:56:12.421796,20190608185612.00
1,10,4,no,0.010729151,0.068821514,0.038335215,0.111555286,2019-06-08_18:57:17.701920,20190608185717.00
1,1,4,yes,0.005009756,0.04443288,0.036138181,0.106022999,2019-06-08_19:07:00.322806,20190608190700.00
1,1,4,yes,0.008498953,0.059011472,0.041170985,0.112527974,2019-06-08_19:08:13.261533,20190608190813.00
1,1,4,yes,0.00832003,0.057908849,0.033867665,0.10861735,2019-06-08_19:09:29.572183,20190608190929.00
1,1,4,yes,0.009099011,0.060914707,0.032923348,0.095843986,2019-06-08_19:10:32.724661,20190608191032.00
1,1,4,yes,0.005279564,0.04677421,0.035287451,0.106226474,2019-06-08_19:11:39.427287,20190608191139.00
1,1,4,yes,0.007506376,0.054658351,0.038600894,0.107942154,2019-06-08_19:12:47.727662,20190608191247.00
1,1,4,yes,0.004397018,0.04510855,0.034183659,0.101289362,2019-06-08_19:13:52.118554,20190608191352.00
1,1,4,yes,0.006652062,0.052522385,0.033403981,0.093435362,2019-06-08_19:15:00.733962,20190608191500.00
1,1,4,yes,0.005252342,0.045891389,0.039806064,0.105503626,2019-06-08_19:16:12.416119,20190608191612.00
1,2,4,yes,0.004465461,0.042743974,0.028014254,0.094352633,2019-06-08_19:21:27.813864,20190608192127.00
1,2,4,yes,0.006019092,0.051713184,0.040414713,0.109755926,2019-06-08_19:23:00.569845,20190608192300.00
1,2,4,yes,0.003401467,0.039742427,0.031865764,0.102125078,2019-06-08_19:24:37.171400,20190608192437.00
1,2,4,yes,0.004694886,0.043716826,0.034173056,0.103650898,2019-06-08_19:26:15.483314,20190608192615.00
1,2,4,yes,0.003991591,0.040257156,0.036511187,0.102068402,2019-06-08_19:27:56.374567,20190608192756.00
1,2,4,yes,0.005430031,0.046222481,0.039870344,0.107789442,2019-06-08_19:29:53.336022,20190608192953.00
1,2,4,yes,0.003080687,0.037144313,0.039439858,0.098361,2019-06-08_19:31:46.632118,20190608193146.00
1,2,4,yes,0.003628958,0.041249141,0.037183259,0.108474188,2019-06-08_19:33:30.250753,20190608193330.00
1,2,4,yes,0.004190055,0.042689299,0.03558889,0.105402231,2019-06-08_19:35:07.816627,20190608193507.00
1,2,4,yes,0.007167065,0.053355612,0.037139479,0.10935653,2019-06-08_19:36:48.730456,20190608193648.00
1,3,4,yes,0.005425897,0.049674966,0.044321563,0.107974596,2019-06-08_19:42:39.694219,20190608194239.00
1,3,4,yes,0.008346619,0.054657784,0.033291444,0.087393634,2019-06-08_19:44:52.029340,20190608194452.00
1,3,4,yes,0.007864919,0.053752721,0.037707828,0.101678483,2019-06-08_19:46:33.542042,20190608194633.00
1,3,4,yes,0.004796157,0.045690856,0.034776572,0.095991105,2019-06-08_19:47:58.652015,20190608194758.00
1,3,4,yes,0.00926691,0.059852413,0.036788047,0.099143294,2019-06-08_19:49:22.916397,20190608194922.00
1,3,4,yes,0.00922411,0.058931405,0.028473137,0.093075581,2019-06-08_19:50:47.585733,20190608195047.00
1,3,4,yes,0.007364131,0.055205779,0.029571235,0.091821343,2019-06-08_19:52:10.329219,20190608195210.00
1,3,4,yes,0.007581081,0.054581853,0.031525247,0.092597298,2019-06-08_19:53:35.745554,20190608195335.00
1,3,4,yes,0.014412038,0.075337548,0.032920316,0.089244694,2019-06-08_19:55:00.618587,20190608195500.00
1,3,4,yes,0.008997622,0.061409277,0.03407434,0.094868273,2019-06-08_19:56:25.389403,20190608195625.00
